33,0,0,0,0,19,19,1,冰搖茶,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
342,4.8,13.5,7.5,0,51,0,201,草莓起司風味星冰樂,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
297,8,8.8,5.2,0,49,0,78,香蕉巧克力星冰樂 ,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
144,5.7,5.4,3.1,0,18,0,68,榛果風味那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
69,0,0,0,0,24,24,3,冰搖檸檬茶,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
350,3.5,11.6,6.7,0,58,0,170,提拉米蘇星冰樂,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
255,2.7,1.7,0.9,0,59,0,52,香蕉覆盆莓星冰樂,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
249,6,12.1,6.2,0,30,0,663,法式香草那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
240,6.4,12.7,7.7,0,26,0,107,濃焦糖那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
206,5.6,9.6,5.8,0,24,0,145,太妃核果那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
1,1,1,11,1,1,1,1,栗香果仁糖那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
176,6.4,6.1,3.4,0,25,0,78,福吉茶那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
140,5.2,5.1,2.8,0.2,18,0,66,蜂蜜香草風味瑪奇朵,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
158,5.5,5.2,3.0,0,23,0,68,冰榛果風味那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
144,5.2,4.9,2.8,0,20,0,93,榛果風味瑪奇朵,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
330,3.7,12.3,8,0.3,51,0,212,摩卡蜜糖碎片星冰樂  ,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
322,4,12.5,8,0.3,49,0,228,柳橙蜜糖碎片星冰樂,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
351,5.7,8.0,6.5,0.0,64,47,262,紫甜薯奶霜星冰樂 (台灣限定),Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
282,7.7,15,7,0,29,25,75,冰摩卡可可亞咖啡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
226,7,11.8,5.6,0,22,19,69,摩卡可可亞咖啡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
240,5.8,12.7,7.7,0,26,25,107,濃焦糖那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
309,6.2,16.9,10.3,0,34,32,134,冰濃焦糖那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
199,5.8,10.2,6.2,0,21,20,150,太妃核果風味那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
247,6.0,13.0,8.0,0,26,25,190,冰太妃核果風味那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
212,8,8.7,5.0,0,25,24.1,111,焦糖瑪奇朵,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
234,6.7,11.8,7.4,0,26,25,105,蔓越莓白摩卡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
297,7.3,15.5,9.9,0,33,31,128,冰蔓越莓白摩卡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
267,6.0,11.3,5.9,0,35,24,95,潘那朵妮風味那堤(熱),Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
349,6.2,14.6,7.5,0,47,32,113,潘那朵妮風味那堤(冰),Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
365,6.9,16.4,10.6,0,46,39,95,草莓紅絲絨摩卡(冰),Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
285,6.2,13.1,8.5,0.0,35,20,93,草莓紅絲絨摩卡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
303,6.6,14.9,9.1,0.0,35,26,112,栗香松露白巧克力咖啡(冰),Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
239,6.2,11.5,6.9,0.0,27,20,93,栗香松露白巧克力咖啡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
36.7,0,0,0,0,9,8.8,4,TAZO 蜜桃綠茶,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
34.3,0,0,0,0,8.6,8.3,4,TAZO 黑莓茶,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
188,6.6,7.3,4.3,0,24,22.5,97,冰焦糖瑪奇朵,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
52.8,0.7,0,0,0,12.5,9.8,2,柳橙汁,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
57.6,0.2,0,0,0,14.2,11.5,6,葡萄莓果綜合果汁,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
53.6,0.3,0,0,0,13.1,9.6,7,蘋果奇異果綜合果昔,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
61,0.8,0.2,0,0,14,13.8,5,葡萄石榴綜合果昔,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
200,6,3,2,0,37,32,100,星冰樂咖啡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
180,7,3,2,0,33,31,95,星冰樂摩卡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
344,4.9,14.5,9.3,0,53,51,184,草莓紅絲絨巧克力,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
259,11.1,11.2,3.9,0,21,14,90,擂茶抹茶那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
263,10.3,10.3,4.1,0,35,28,84,冰擂茶抹茶那堤,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
134,5.1,4.9,2.8,0,17,15,70,烤焦糖風味瑪奇朵(熱),Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
318,10.4,15.6,9.3,0.4,34,29.5,114,摩卡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
