110,356,3.9,0.8,0,0,83.4,52.3,75,耶誕雪人棉花糖,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
40,519,5.1,28.8,2.4,0,58.6,1.2,560,波滋洋芋片西班牙臘腸,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
40,730.4,18.3,69.2,6.7,0,8.6,2.1,15,原味核桃,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
120,363,4.1,1.4,0,0,83.4,45.4,15,耶誕日曆軟糖,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
22.5,400,0.4,0.8,0.8,0,97.7,0,1,星巴克薄荷糖(紅石榴綠茶風味),Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
12.5,406,2.5,13.2,7.8,0.0,69.4,64.9,4,啤酒巧克力,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
135,359.0,6.5,1.8,0,0,79.1,50.1,13,QQ熊軟糖,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
145,478,17.1,24.4,14.0,0,47.6,6.2,706,蔓越莓菠菜雞肉可頌堡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
90,253,7.7,17.1,11.0,0.2,17.1,1.7,381,菠菜洋菇鹹派,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
120,324,12.5,13.9,4.9,0.0,37.2,2.8,690,泰式風味豬肉帕里尼,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
165,396,18.0,11.2,6.2,0.2,55.6,4.3,855,洋蔥牛肉薄餅,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
55,211,3.7,14.7,8.2,0.3,16.1,6.8,86,乳酪塔,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
55,220,4.7,9.7,6.5,0.2,28.5,8.2,266,巧克力橘丁司康,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
